user_id,condition,rank,uri
4JN9C5HJU4,cp,"[0,6,9,14,19]","[""spotify:track:35Dofxo9smHVxmFQbhYIAT"",""spotify:track:05mDaV9Vb3wrzjF6OPZnhq"",""spotify:track:56urRCfhQX5H3tfGt6q3uU"",""spotify:track:3ibKnFDaa3GhpPGlOUj7ff"",""spotify:track:4zQNklZnry15iiuglkLGdj""]"
