user_id,condition,rank,uri
GPM2I6EIUZ,fair,"[22,24,20,19,6]","[""spotify:track:6oziNATEA4zaQps27mX9Mt"",""spotify:track:4WjTbrxOPvSwQlajlE4aXH"",""spotify:track:2JRLoT6z48Pfihyj1s1u77"",""spotify:track:3Et4LKZLnXygPYfNdeB3D3"",""spotify:track:5aO8NoVDDUOkxWtv4lS5oM""]"
