user_id,condition,rank,uri
OEVQITG1UM,cp,"[3,17,15,5,10]","[""spotify:track:5hlQ9yTpC4VkUbtwdKmN4m"",""spotify:track:3oq4ObferqWNZB11Awi8ON"",""spotify:track:25xLTYoRZOv8OTsQdesMZ2"",""spotify:track:1RPhSs2lDYKjDsELKtPvQd"",""spotify:track:0q2vG0UVuy6ajjcpkQHdZM""]"
