user_id,condition,rank,uri
VIUZHWXV9T,fair,"[2,13,3,17,10]","[""spotify:track:0qnSjipvB268SHMbNSxZ7y"",""spotify:track:1DwrEQNprxILdeMfio97XY"",""spotify:track:69oPVTn6mFjMoB3axEejog"",""spotify:track:4HGmqytdlTDcbE7Zx2VxAs"",""spotify:track:3a1Zmq0P1E6W80x8EOcVNP""]"
