user_id,condition,rank,uri
C0MO9CFU9G,cp,"[2,11,21,23,7]","[""spotify:track:1LhFadk0aWYczltTjIbFlI"",""spotify:track:4j5WelE5mkf9A2jmts729h"",""spotify:track:6mH3qVIeOsnQIAho5eWwhH"",""spotify:track:5B0ibk0qk9ees6wvlzMsZe"",""spotify:track:06iPanlffI55gdHaCKK2zF""]"
