user_id,condition,rank,uri
D3SW55DCFH,base,"[11,24,21,7,8]","[""spotify:track:62K7EHA67O48gg7lTtcyc2"",""spotify:track:6TaqooOXAEcijL6G1AWS2K"",""spotify:track:158DIbrVt4YbqNnWyRCS3P"",""spotify:track:78JKJfKsqgeBDBF58gv1SF"",""spotify:track:4v5kAh2wWyCSuKuhMJK8u6""]"
