user_id,condition,rank,uri
T3V46CNZWS,cp,"[11,20,2,19,18]","[""spotify:track:3NoOwvxhI2yMYknxqnFUVx"",""spotify:track:3iiTTuCxl62q4WvDpFRSrX"",""spotify:track:7rxFdAdDflJZMXZCkGAlNp"",""spotify:track:3wjqQuhRpncL3byLBp3bmr"",""spotify:track:7ccI9cStQbQdystvc6TvxD""]"
