user_id,condition,rank,uri
GALWQ910RA,cp,"[6,8,11,16,24]","[""spotify:track:5b1k8soHjvcK3yfS1KGLEC"",""spotify:track:4zQNklZnry15iiuglkLGdj"",""spotify:track:2KklXplRtxMsBYo474Es0w"",""spotify:track:7LoFMtL7hxP9tr5HYyyUrJ"",""spotify:track:3aQz0z86zrKjd1mcZlonxE""]"
