user_id,condition,rank,uri
38X219FT3Y,fair,"[12,13,20,22,1]","[""spotify:track:7zn3MMeHjee0OZAtsLMDxN"",""spotify:track:3Tt9CEnGYd69ZrUGpiTe2Z"",""spotify:track:4GIsskMpViPkt0uzPJTJSp"",""spotify:track:6dt1vglokVwAR8XuVC9Gnd"",""spotify:track:4KoecuyOpZaNFZ0UqVsllc""]"
