user_id,condition,rank,uri
WFZTMKTIO8,base,"[18,21,16,6,2]","[""spotify:track:2nh31QOuQ0OI1jOWcLAUYW"",""spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9"",""spotify:track:6myPy86FHUBJsFi7RAWp5Y"",""spotify:track:6Zkl0z6XpRKOASu1KkvS0l"",""spotify:track:0CK1HE4pBvdtseMUxn40QT""]"
