user_id,condition,rank,uri
50D6P5Z9M0,base,"[2,7,11,12,15]","[""spotify:track:6hPSal3ragmfUt1I5mKZjn"",""spotify:track:1RUTIdTnFs8lHSc0Zr4UJB"",""spotify:track:1ms5tNNdPouTtcD2oVF9Oz"",""spotify:track:21ugcKQyclYBZvzmCXsZ9x"",""spotify:track:35Dofxo9smHVxmFQbhYIAT""]"
