user_id,condition,rank,uri
Z906VCU2V3,base,"[10,14,3,6,9]","[""spotify:track:6ET9kf9riLETWs9lePUEAI"",""spotify:track:178OI1A3qjROeFeh8lmNwW"",""spotify:track:44R3zk8n5b3g5fTEXCkwnW"",""spotify:track:0hoRmVUp5cZ1empu0nSHU8"",""spotify:track:43xanDcfSBWuURZCWbItzf""]"
