user_id,condition,rank,uri
DBJ2VO1P3O,base,"[0,2,10,14,21]","[""spotify:track:1Fxp4LBWsNC58NwnGAXJld"",""spotify:track:7Bj5sIMpuI5io0C6EO6BWr"",""spotify:track:41hAKBCtTuRH2aItnktHJI"",""spotify:track:5gF9zOYM9TmSzKHukbNjpB"",""spotify:track:2QrXzOqLCVDRZHkToA0tSR""]"
