user_id,condition,rank,uri
PCM06WWBZD,cp,"[12,20,11,4,1]","[""spotify:track:2OKo7g3KfmCt3kyLvUAL0g"",""spotify:track:3L4GsGLgxpHieVQH86H8bv"",""spotify:track:5Zx9VpLotu9aFYqq61NAip"",""spotify:track:2yJVeT8cP1zstJxRP7Nlv8"",""spotify:track:4Yt4jOTZExnjcrMrN0rGi0""]"
