user_id,condition,rank,uri
QIMDN29QS3,base,"[0,12,24,18,13]","[""spotify:track:2sw8teIvVMRZKKYD5p795f"",""spotify:track:3BcEpBfEx2mOyCSJWIHSvu"",""spotify:track:584BzZR9hwnHJWFo00JUra"",""spotify:track:66s38Z7xubVergCcTx7dxs"",""spotify:track:3aUFrxO1B8EW63QchEl3wX""]"
