user_id,condition,rank,uri
AE841B2FOZ,base,"[3,5,12,18,23]","[""spotify:track:6nBQFAIVFmAx2oZ8p6lUg6"",""spotify:track:5ry2OE6R2zPQFDO85XkgRb"",""spotify:track:5t3Vk8bRKylx4fjj7qlbib"",""spotify:track:7xTY3rJMgj0nh6OOPHgsLw"",""spotify:track:5nFyaoBWwwMJ9fv33tZ2MB""]"
