user_id,condition,rank,uri
G2WKWJH2HY,base,"[2,10,11,19,18]","[""spotify:track:7Hr2XoaGpIMKbNXCZDZ3le"",""spotify:track:6wWaVoUOzLQJHd3bWAUpdZ"",""spotify:track:3ZhTT6yjZwpPph5MIJ53XY"",""spotify:track:4jvjzW7Hm0yK4LvvE0Paz9"",""spotify:track:7Cye3UbCA6UNuDykdCf3AB""]"
