user_id,condition,rank,uri
B44P0PXVWX,base,"[0,1,6,12,20]","[""spotify:track:7448rwdrtddS5irSvOgPA6"",""spotify:track:66TRwr5uJwPt15mfFkzhbi"",""spotify:track:2ouOVzQTzSsLa2OH1Zxhvu"",""spotify:track:1D2Aldrksl9yWWCIPOeDzy"",""spotify:track:00QyLmjxaSEE8qIZQjBXBj""]"
