user_id,condition,rank,uri
VK4SJEZ4YH,base,"[7,11,17,18,21]","[""spotify:track:09eSdS5RTgyodJt3krr5AC"",""spotify:track:6YjBdcSG9xzhVfY8OjaOHy"",""spotify:track:74QeaMtwiGwfpOv97ydFnL"",""spotify:track:4Aeh42a4loddk27Oe3pSF2"",""spotify:track:68raS6F0ad2Iilql3yYeCt""]"
