user_id,condition,rank,uri
WFNW44VV09,cp,"[4,3,1,11,23]","[""spotify:track:3nXUfNbkv8ikaSdHwEp0oY"",""spotify:track:5FVbvttjEvQ8r2BgUcJgNg"",""spotify:track:3LSjYk6sFQaLi0MjtWcm8P"",""spotify:track:6TodWdTSDfzwgYynTZSvJn"",""spotify:track:3Hz3tTQwOdM6XkA0ALB2G9""]"
