user_id,condition,rank,uri
Z4ISRTP4DB,fair,"[3,5,7,12,22]","[""spotify:track:2zEHO1wAn5bpuVal7duRmj"",""spotify:track:1yNola6EgzE6yd8bX779Gi"",""spotify:track:0b7Jv9sLr3NwuugoUkY13S"",""spotify:track:782CIMTujSmNFrRuAVhsqd"",""spotify:track:4j58N9Ww4rpuOxiTK2sFVZ""]"
