user_id,condition,rank,uri
WFZTMKTIO8,cp,"[11,13,12,21,24]","[""spotify:track:2Fz1MRa0fFKzNibKhxfEVe"",""spotify:track:5w1vhNA2OEWUQ371QzyMmM"",""spotify:track:6Zkl0z6XpRKOASu1KkvS0l"",""spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9"",""spotify:track:32XguVXAL8XdpVuEygw0nM""]"
