user_id,condition,rank,uri
2KCJJZJ8TQ,cp,"[0,7,8,11,17]","[""spotify:track:3x80T4dEFK7tDFzpxA6Dml"",""spotify:track:588RGyR1f4Plc8nm7SrdCa"",""spotify:track:2xGTktpqW2FXOtcVBijqJ2"",""spotify:track:49X0LAl6faAusYq02PRAY6"",""spotify:track:5ZwwlEZtTTvXHWsKcqtYlG""]"
