user_id,condition,rank,uri
TXY6NZALCS,fair,"[16,18,0,1,4]","[""spotify:track:0Ti3W12GiWlAsCWuehTuVp"",""spotify:track:10KQrsptNFQ0rwr7rHYjeu"",""spotify:track:6zrkWFn28ep82mbAXsQn1k"",""spotify:track:1Fxp4LBWsNC58NwnGAXJld"",""spotify:track:4qX18Am6dJZg0ovgddL7w6""]"
