user_id,condition,rank,uri
6XNM0KB28G,base,"[0,3,5,17,22]","[""spotify:track:4zMP6aieSmWQNFdp3O4Owv"",""spotify:track:3fx5ozORvvTGnSnOhUqrgj"",""spotify:track:7oTE1KmtU2ml9zBhv9Reao"",""spotify:track:7MtVPRGtZl6rPjMfLoI3Lh"",""spotify:track:5tyMJlMqaggzvuX7TtlrTe""]"
