user_id,condition,rank,uri
X7JBGVG2UP,fair,"[5,12,13,14,21]","[""spotify:track:3Vaozd1MM5UtPiGSFNQQTy"",""spotify:track:0u2zLLuZZxKNi3MTUlFOZ2"",""spotify:track:67eBpn7WYYSUcwI76Et8iN"",""spotify:track:7mInfNGP5pRtlfB6fZFWVQ"",""spotify:track:4wiiyUiw1jwOZ2fp87oGaJ""]"
