user_id,condition,uris
X7JBGVG2UP,base,51HiIbv8gO0HvwpmAxXAFe;48QkGQcluOk8gtic9bM7Kx;5atcNk0VJ42eev7JZ44uJr;40xAHUtZKm5mv21X7xRNml;3354J49VpkbZJho7Ztdzpw;4wiiyUiw1jwOZ2fp87oGaJ;6FRtjadDsEhZIQIlh1loEM;2HZuHI4KuN6uuRt8r7Mmtj;56J7o1BuXpJH2UXqElmsEF;0PkBTqRtN25z3oKasWoKlj;4uLnk7e2JHxDP9eG7vXyPq;2RcfeD1kA09Kjj6twD6eGs;3kG6GPkDkV2RQTm9QdYN9Z;3sslYZcFKtUvIEWN9lADgr;1AEiKr56njftNDp67QCnHH;3w6o6FZVWkYT1DS4KA1M9K;7FO7BolIZsl1o8DDSjeOph;4YFcGTdgmEuw8xTO4XrxbB;66MXa8qDIQRtwuxuNtjNCu;3BPRUFOrl3IOOY8HpzRn4S;3xztOjHJynofRrtqG5XyWz;04UWtAIMwi67MG8uHwYqgK;5FMhejeHdxTibd9T0pfurT;3KeOFns3LGJuh1lapMm9eA;19X5dUlxVWC5jDg3eOysMz
X7JBGVG2UP,fair,1XDusI9Tc8F0gjPlKYYzez;51HiIbv8gO0HvwpmAxXAFe;0YnbUCbW8viWWikWXoVzB1;4q6yb3fqz0UWfWXtXayLft;0eyst8qVpufanRBfdNJvrJ;3Vaozd1MM5UtPiGSFNQQTy;1uomIkwMpsJFVm5QYLUXar;4KmrgtGY2gNF6qUVOyuwj6;2zgNelgNmMPrZH0TR26Q30;77Tlu2OuL8olVmrkexPLPm;21bGG6V9CNRjD77Qyy0a9t;48QkGQcluOk8gtic9bM7Kx;0u2zLLuZZxKNi3MTUlFOZ2;67eBpn7WYYSUcwI76Et8iN;7mInfNGP5pRtlfB6fZFWVQ;4YuGPz26YjkBSP8xtXIpaK;7ALnc66rHvMHWN8dS1rVFA;0IurX5vWgf8ErDEpvRealP;5atcNk0VJ42eev7JZ44uJr;40xAHUtZKm5mv21X7xRNml;3354J49VpkbZJho7Ztdzpw;4wiiyUiw1jwOZ2fp87oGaJ;6FRtjadDsEhZIQIlh1loEM;2HZuHI4KuN6uuRt8r7Mmtj;56J7o1BuXpJH2UXqElmsEF
X7JBGVG2UP,cp,48QkGQcluOk8gtic9bM7Kx;5atcNk0VJ42eev7JZ44uJr;40xAHUtZKm5mv21X7xRNml;4wiiyUiw1jwOZ2fp87oGaJ;1XDusI9Tc8F0gjPlKYYzez;3354J49VpkbZJho7Ztdzpw;0YnbUCbW8viWWikWXoVzB1;51HiIbv8gO0HvwpmAxXAFe;6FRtjadDsEhZIQIlh1loEM;7cz70nyRXlCJOE85whEkgU;2HZuHI4KuN6uuRt8r7Mmtj;4q6yb3fqz0UWfWXtXayLft;56J7o1BuXpJH2UXqElmsEF;0PkBTqRtN25z3oKasWoKlj;4uLnk7e2JHxDP9eG7vXyPq;05oFyvdztPdpwSwpoclD4c;0eyst8qVpufanRBfdNJvrJ;2RcfeD1kA09Kjj6twD6eGs;3kG6GPkDkV2RQTm9QdYN9Z;3sslYZcFKtUvIEWN9lADgr;1AEiKr56njftNDp67QCnHH;3w6o6FZVWkYT1DS4KA1M9K;08L1WAtYQnsFBoZ3MEBkYV;3Vaozd1MM5UtPiGSFNQQTy;7FO7BolIZsl1o8DDSjeOph
