user_id,condition,uris
4JN9C5HJU4,base,1akgiRM3mN2nxu2AX6ACCW;35Dofxo9smHVxmFQbhYIAT;2CslvFduvxH3dKznD5kW8y;0yz2J4wsXFCjMjpJ6A74yV;0tr0D36L1RwPdUTFfyNq37;7s1upm7yr7ZjrzXMwHawtG;1cRuI7DN1z2FO3boRPmagR;05mDaV9Vb3wrzjF6OPZnhq;4ccQmBycgXDYtIA7Z1i32V;2MDueMvPkUTpU6Xkmeinln;2lEXaTrSES6eZyypyvo9yR;4lqEFIB9YZl8BwR99L5H3b;0S5otf3yhH2NIozxJPJTeV;5fK0Q3j2iUcQtiRDXlPW0K;7MzUlP36y4P2Faa1bXCqCm;1Fxp4LBWsNC58NwnGAXJld;3uYm4MtU6jUQft2DtGqEoZ;690DtfFHFhizuE0rbQslzz;7448rwdrtddS5irSvOgPA6;5hlQ9yTpC4VkUbtwdKmN4m;0TKWHD7sbO0CrEAdegPLZm;0zqy3ss4CwD6u4QPksS0nI;10Igtw8bSDyyFs7KIsKngZ;0W0FFzJ1lhTxt0JLrsiULh;5j0McHPthKpOXRr3fBq8M0
4JN9C5HJU4,fair,56urRCfhQX5H3tfGt6q3uU;1akgiRM3mN2nxu2AX6ACCW;5Ny5BPcXghiipFpz6ZXkqN;2e58TfTLg04LEG1oyVipCp;467B9OypezTxMn7xNhm9Ea;6Et6OSJYZXrO44e0oXcOsf;4wFHz9UQtuXUgbhy7cn8qk;4zQNklZnry15iiuglkLGdj;4qX18Am6dJZg0ovgddL7w6;47MQM8HnhmsojJcvakgOyb;7BponDjgX1siFT4iU3Nc0S;35Dofxo9smHVxmFQbhYIAT;1EjmPUwTvR5UMQ3bPaIVg0;18YRKiIZO4qDEc5Ik0Cry6;3FrX3mx8qq7SZX2NYbzDoj;0FlnsBDwPglenLJoQjPd4K;46aXcs2gSheBtZibRfwRzh;4GAFlFLouTialsJv1kiKaC;4fyBFOYrtF6hGzZXtDCega;0QOWTumlnwttK0dtyeKbN5;5LYwm0eVFzjfMsKTiDlDwZ;0QTeJ2NViZy76Crcb6b8kz;5lXY6PTuWXOludKy4zDQwM;4NzenFNqsYRvrG7rLdF1Ej;0rY6eMNP3hXxEodeEOdKIk
4JN9C5HJU4,cp,35Dofxo9smHVxmFQbhYIAT;2CslvFduvxH3dKznD5kW8y;0yz2J4wsXFCjMjpJ6A74yV;0tr0D36L1RwPdUTFfyNq37;7s1upm7yr7ZjrzXMwHawtG;1cRuI7DN1z2FO3boRPmagR;05mDaV9Vb3wrzjF6OPZnhq;4ccQmBycgXDYtIA7Z1i32V;2MDueMvPkUTpU6Xkmeinln;56urRCfhQX5H3tfGt6q3uU;3uYm4MtU6jUQft2DtGqEoZ;5Ny5BPcXghiipFpz6ZXkqN;2e58TfTLg04LEG1oyVipCp;467B9OypezTxMn7xNhm9Ea;3ibKnFDaa3GhpPGlOUj7ff;6Et6OSJYZXrO44e0oXcOsf;4wFHz9UQtuXUgbhy7cn8qk;25BU1YwIUmu6hiih7tLNUN;1akgiRM3mN2nxu2AX6ACCW;4zQNklZnry15iiuglkLGdj;4qX18Am6dJZg0ovgddL7w6;2lEXaTrSES6eZyypyvo9yR;4lqEFIB9YZl8BwR99L5H3b;1zZIGnXIcDKU8QIUkR20nK;47MQM8HnhmsojJcvakgOyb
