user_id,condition,uris
AE841B2FOZ,base,6Poyf51k7W3NKnsGwAI90B;7f5trao56t7sB7f14QDTmp;2Yl4OmDby9iitgNWZPwxkd;6nBQFAIVFmAx2oZ8p6lUg6;1It1TxBK3xIQAB4xJkPevn;5ry2OE6R2zPQFDO85XkgRb;6men4y6a8QuGtE5qkFkOgR;5cXtT63OTadsjqfRkm5Dwd;0uII79GWhvmTIvruhfIXlf;4CEGyF5A5u5BjweVvkgCsn;6dPyzkyZwoj9LqjQXOFdVv;44ZJ4hLD5onikKsVLQaILr;5t3Vk8bRKylx4fjj7qlbib;7tGEAA1f8MydT7eVbbO9Zy;0Z26mbSHJ1dkUu7g9DDgif;1MqC1CyfmBiEgauT4sqhSE;7uX3gufAoBVqKVoD3dBLLD;7cLm450e9XaPrEZTSTsfwU;7xTY3rJMgj0nh6OOPHgsLw;2vdBo4ALPYbHRUPKgtE5iC;068XDWvE8tDnQsKo8J3x1Z;2rMAtCaTj16NptyVfEIeAC;5DIDBpv8X1eDO9v5b5IJn1;5nFyaoBWwwMJ9fv33tZ2MB;5VYNQQn0klbYd5PjpOr4bw
AE841B2FOZ,fair,110AMH5GQUMgQhUHNODxBy;6Poyf51k7W3NKnsGwAI90B;2tT9weSQUFDWsVgHBYz3G6;2ECa2abJzm8ogoS4KZGCPl;4Yt4jOTZExnjcrMrN0rGi0;782CIMTujSmNFrRuAVhsqd;60ocoDsJjnEZJxg820HFBm;0IJLZPSVj1YVHJQAG5BEdw;4J2zCmydGtDFWmmAiNzImh;7LdMXgWzLthvxJOngkynaB;26OhjtaTamFocE08t83ml6;7f5trao56t7sB7f14QDTmp;5N1o6d8zGcSZSeMFkOUQOk;6xW2g0c5uSoa3S6xk9eI4j;0b7Jv9sLr3NwuugoUkY13S;4wFHz9UQtuXUgbhy7cn8qk;3BUnW43cyllWNWTPZxfcxZ;4DgR4zgbO0vW5rYwyYUM6V;69n5plRIWxMH7diq0UYFPg;2i4WKnGYntsN4jEvDjkKBE;30VqGu6DoFagQgHiB1hGQt;5Zx9VpLotu9aFYqq61NAip;5z51HY4ei5QhTjcvwq5Msw;1y2GDXFvtHPbCkHFYg49Gn;2VWaX5BNrwyqt12RmwgM4E
AE841B2FOZ,cp,7f5trao56t7sB7f14QDTmp;110AMH5GQUMgQhUHNODxBy;6Poyf51k7W3NKnsGwAI90B;2tT9weSQUFDWsVgHBYz3G6;2Yl4OmDby9iitgNWZPwxkd;6nBQFAIVFmAx2oZ8p6lUg6;2ECa2abJzm8ogoS4KZGCPl;2Wd1jxXCTPhDCy2GMPC9fB;1It1TxBK3xIQAB4xJkPevn;4Yt4jOTZExnjcrMrN0rGi0;5ry2OE6R2zPQFDO85XkgRb;6men4y6a8QuGtE5qkFkOgR;782CIMTujSmNFrRuAVhsqd;5cXtT63OTadsjqfRkm5Dwd;0uII79GWhvmTIvruhfIXlf;60ocoDsJjnEZJxg820HFBm;4CEGyF5A5u5BjweVvkgCsn;6dPyzkyZwoj9LqjQXOFdVv;0IJLZPSVj1YVHJQAG5BEdw;44ZJ4hLD5onikKsVLQaILr;5t3Vk8bRKylx4fjj7qlbib;4J2zCmydGtDFWmmAiNzImh;7tGEAA1f8MydT7eVbbO9Zy;0Z26mbSHJ1dkUu7g9DDgif;7LdMXgWzLthvxJOngkynaB
