user_id,condition,uris
D3SW55DCFH,base,4gdQ8QShlC3toP9Mkc8DwB;2s6wCS3vDZFPY9NOTlPXJZ;6zMUIb4uce1CzpbjR3vMdN;4MMOt2JI6OjKL9RPT97krd;4NpDZPwSXmL0cCTaJuVrCw;1GrikfH0jDejDvrxo84n4P;5hlQ9yTpC4VkUbtwdKmN4m;78JKJfKsqgeBDBF58gv1SF;4v5kAh2wWyCSuKuhMJK8u6;2U5cq89GCnsR1yixKkC8d5;5fRvePkRGdpn2nKacG7I6d;62K7EHA67O48gg7lTtcyc2;0YImOCkIJ2PWhCXaURCZnY;2hJEx2EI7wK5l6CrPpwgsS;6diFcq4UcYDlBeRVqOCWY1;6jUyYHDikmw9WltPojSR37;6I6NX6tjGsxFAsIfGzY9lJ;3ojTJaonfkL96iIWa47SU3;4E5IFAXCob6QqZaJMTw5YN;144JMbvbR5txNzoZ112wo4;1zZIGnXIcDKU8QIUkR20nK;158DIbrVt4YbqNnWyRCS3P;1DapqOfkDAQCiKnvfwKo0g;3ZkUWF1MVm3tLgz7dplGpk;6TaqooOXAEcijL6G1AWS2K
D3SW55DCFH,fair,3Tt9CEnGYd69ZrUGpiTe2Z;4gdQ8QShlC3toP9Mkc8DwB;7L87B1YWTT11I0mSAEYEOF;4kfEy7h6bWBS5OaDpccTap;3V0assD4Gg4BrXFzDrcWVj;4DgR4zgbO0vW5rYwyYUM6V;7lIYKraDx472JFotmUBIVs;5Vyw16U5k4bpGaRqfzyyMo;5Zx9VpLotu9aFYqq61NAip;56urRCfhQX5H3tfGt6q3uU;7sbDrGTUojDWsIJpgczlWG;2s6wCS3vDZFPY9NOTlPXJZ;4GIsskMpViPkt0uzPJTJSp;2Q13JqwPOhGIgvuHgdk6eZ;3s2qQ4mFsjINlhNYzNzjJB;7KnZjHM4BJDfZPFadIP6W0;4m9Iudipxb9gpGNLG2LoQs;4MzkYx6KAEKNb0V1eftx8H;5iwb2YMVfNU5zGliOdwbcj;0NqZ65jPelNB13gzsvH2Ma;4Vha0YyxRZSfLzzoph7rNx;46HZ8l9wPo9JNsk7dZLamb;7pQi9lwATNWDfNwtyMXUtm;6kUZRNGYywoULRpI2QpI6t;26O5PaeYXj8RmiUcxQro1Y
D3SW55DCFH,cp,2s6wCS3vDZFPY9NOTlPXJZ;6zMUIb4uce1CzpbjR3vMdN;4MMOt2JI6OjKL9RPT97krd;4NpDZPwSXmL0cCTaJuVrCw;1GrikfH0jDejDvrxo84n4P;3Tt9CEnGYd69ZrUGpiTe2Z;6diFcq4UcYDlBeRVqOCWY1;7L87B1YWTT11I0mSAEYEOF;4gdQ8QShlC3toP9Mkc8DwB;4kfEy7h6bWBS5OaDpccTap;5hlQ9yTpC4VkUbtwdKmN4m;78JKJfKsqgeBDBF58gv1SF;1zZIGnXIcDKU8QIUkR20nK;3V0assD4Gg4BrXFzDrcWVj;4v5kAh2wWyCSuKuhMJK8u6;2U5cq89GCnsR1yixKkC8d5;5fRvePkRGdpn2nKacG7I6d;4DgR4zgbO0vW5rYwyYUM6V;62K7EHA67O48gg7lTtcyc2;0YImOCkIJ2PWhCXaURCZnY;2hJEx2EI7wK5l6CrPpwgsS;1oHClQEgDmmbcEx12Kc5nZ;6jUyYHDikmw9WltPojSR37;7lIYKraDx472JFotmUBIVs;6I6NX6tjGsxFAsIfGzY9lJ
