user_id,condition,uris
606AAQAJU6,base,6CWOKK9eWmKbCwca8X6mb3;2rN2WzftSKZzDLFApWECWz;6kO5VVgGb9jEZM9cKXoOqc;3EY1sjf2Xq86pQN0L4hEnU;5luOvrlnzfvJQdQjrScVj4;4kSKacywUJHdhyst4PL6pl;2s6wCS3vDZFPY9NOTlPXJZ;7vyyVa38SEot1xASTtJt3R;2aEuA8PSqLa17Y4hKPj5rr;0SRkuudTEWe2HOloI1Nssq;0uMMLry3hzWGn3q3loqMkm;1X9pkyEGwJIiSGotMQI75H;4TGjfiGfhS8OKXHdghtMh0;7uuo02BIR76qZ6ZXQhz7Ys;0ZQ6ckgerHYM5mOUxTl99Q;7M2wk27EePpYr9TH3uZY1r;0guW4g1Z0gJjkKxkIy7VR7;3WSyYBhLZRLbQo2tJgFvSR;6vWioQ4bEH6xL3jOnMTZOA;74nwiAn6SwIlSdpNtmlh2V;1JNKvlKsFw4SbPpXQTvxzS;7FIcV2kEiO2mvvMbxU5Jkn;6a0lr0jt8lKDJhsAYA49NS;1oBTw7IkWnEUxiestsAD1V;1UfDvk4VmNlbhbWyeMWlsV
606AAQAJU6,fair,4RcOlGelZhWfmHcYl5FhvX;6CWOKK9eWmKbCwca8X6mb3;3tPUoXB20IBOXDWe0D13Qs;0XaOIByJAKaD2eZkZxRtKa;0Zfu5ROSDEv4TLBeB79bS5;2LhA68Vm5k6lh0QenNFrDV;0Ek1Jt3GiTnyDwiQu0eqQq;2GWQs4QXwarv3EpIfv6DcO;1zVfFnkHv8ubJRXT30d4T3;2PzbxsUrjEtNIdD6X4XPqZ;5blM9krivOnmFrzWkQNvNM;2rN2WzftSKZzDLFApWECWz;6knO4iL6QzzXzAIFUaY7pQ;5r4U8mFDwRXQtgZpOF8QJ3;0MlAIqNHByyP3jEOLBA3t4;7KbVxPXWC0q93L0LC47lf4;7wgMNPOQJrmBokMkTkfngL;1XrROluSLXjNes86chkpqm;0czTcT7vS6sujF6yKST5Cp;2jzMr4GqNXRNVgdHTyC9Gr;4wt202M87A0Y8m4fQotfGk;65eajytCxQHThBh8J4uiG5;4G7OCfm5Q4xxiS1BHrlT7b;5P1SeA8mF7fCSvHtGHqs8U;2T7gtSA1OEb7TlXqhmZqP5
606AAQAJU6,cp,2rN2WzftSKZzDLFApWECWz;6kO5VVgGb9jEZM9cKXoOqc;3EY1sjf2Xq86pQN0L4hEnU;5luOvrlnzfvJQdQjrScVj4;4kSKacywUJHdhyst4PL6pl;2s6wCS3vDZFPY9NOTlPXJZ;7vyyVa38SEot1xASTtJt3R;2aEuA8PSqLa17Y4hKPj5rr;0SRkuudTEWe2HOloI1Nssq;0uMMLry3hzWGn3q3loqMkm;4RcOlGelZhWfmHcYl5FhvX;0ZQ6ckgerHYM5mOUxTl99Q;3tPUoXB20IBOXDWe0D13Qs;0XaOIByJAKaD2eZkZxRtKa;6kIwzLSiQU51taaaZ9zWSE;0Zfu5ROSDEv4TLBeB79bS5;1AQQ9DdpEemMVTHNz4eG9a;2LhA68Vm5k6lh0QenNFrDV;0Ek1Jt3GiTnyDwiQu0eqQq;6CWOKK9eWmKbCwca8X6mb3;1HDaENkQhUMm16pjdxZvHn;1X9pkyEGwJIiSGotMQI75H;2GWQs4QXwarv3EpIfv6DcO;4TGjfiGfhS8OKXHdghtMh0;3FhNJaCNypOAnZccdYGAWN
