user_id,condition,uris
Z4ISRTP4DB,base,1akgiRM3mN2nxu2AX6ACCW;2ioyiPzQfwsjfl2EOnvIbB;7Fk94wDxTAQVUQw4dUpRyK;4kCvpSVa2XQUiarE7EE5Fs;5ry2OE6R2zPQFDO85XkgRb;3lML37ujKr8GdxQqCYkCoz;7eB1V5LvAdxCc7brfGhRRo;6E69aBnq0hr6cTGBo39cWD;4vHNeBWDQpVCmGbaccrRzi;3f2k8op0nWDoZM4pXim6wG;5aQmsZCESbhasWW5VARdS8;7dZAPeA3Of5j5Vaef0DQ6M;7xTY3rJMgj0nh6OOPHgsLw;62tW8h5l2UrgqvdbhZaXL1;3Htx5VpJjmftQjaC3O9Tre;58QhkbaAkLFnn7JwAnAato;21JL0gpeAYgbSUmzhgSPJz;1DWZUa5Mzf2BwzpHtgbHPY;0w4m3Xp4svlIoyL94Zjlyd;2mj7x99sNUsVHPBRK51zlG;6hPSal3ragmfUt1I5mKZjn;67qp8IUXuRIn1mHA7EUAN2;7Cx3kiPstZOSKAqTe3LtEi;7bdYxWPCs46dQ0XLwySOyv;6w8pFOKn42O418qwcQElZ3
Z4ISRTP4DB,fair,00gLisxOrLruNwJFdpkHc2;1akgiRM3mN2nxu2AX6ACCW;4YKTBWjMFJ22KSR0KTKSVT;2zEHO1wAn5bpuVal7duRmj;2LdjytPhudo6BApaD5VYlC;1yNola6EgzE6yd8bX779Gi;3OuXuCuaZ889JdW2cX1dDw;0b7Jv9sLr3NwuugoUkY13S;4DgR4zgbO0vW5rYwyYUM6V;10Zs7eRmTZ7zXmob4GR6Gm;13quWzFiDx4y1GU0McXJSK;2ioyiPzQfwsjfl2EOnvIbB;782CIMTujSmNFrRuAVhsqd;54GASuUdLbhhdyECNUp3Pb;7cflqPPi3zWfLFRRBTWeh6;0cKwR2j7Qz1V2abT0GIgFY;4eAPrbLRlJQ9QbOGSqbWgY;3ojw0cinPzlXTm4XFSLEHS;2e58TfTLg04LEG1oyVipCp;6Ysf6wP99VrH6m0dGdWWfD;4Vha0YyxRZSfLzzoph7rNx;72rMovcXnFRHQHDXBFnzvb;4j58N9Ww4rpuOxiTK2sFVZ;1JqcZQCnxjDOfZZwQidb1H;5Qt9nyg9UFZJ5iqFsKA4pM
Z4ISRTP4DB,cp,2ioyiPzQfwsjfl2EOnvIbB;7Fk94wDxTAQVUQw4dUpRyK;00gLisxOrLruNwJFdpkHc2;4YKTBWjMFJ22KSR0KTKSVT;1RUTIdTnFs8lHSc0Zr4UJB;1akgiRM3mN2nxu2AX6ACCW;2zEHO1wAn5bpuVal7duRmj;4kCvpSVa2XQUiarE7EE5Fs;5ry2OE6R2zPQFDO85XkgRb;2LdjytPhudo6BApaD5VYlC;3lML37ujKr8GdxQqCYkCoz;7eB1V5LvAdxCc7brfGhRRo;1yNola6EgzE6yd8bX779Gi;6E69aBnq0hr6cTGBo39cWD;4vHNeBWDQpVCmGbaccrRzi;3OuXuCuaZ889JdW2cX1dDw;3f2k8op0nWDoZM4pXim6wG;0b7Jv9sLr3NwuugoUkY13S;5aQmsZCESbhasWW5VARdS8;2D7d85KIN7zckN4g177TGE;7dZAPeA3Of5j5Vaef0DQ6M;7xTY3rJMgj0nh6OOPHgsLw;4DgR4zgbO0vW5rYwyYUM6V;62tW8h5l2UrgqvdbhZaXL1;3Htx5VpJjmftQjaC3O9Tre
