user_id,condition,uris
G2WKWJH2HY,base,5SiZJoLXp3WOl3J4C8IK0d;11L064movtyopGdLiX4sVg;7Hr2XoaGpIMKbNXCZDZ3le;57qiTKh8bVX0VtfUNTQqhw;78JKJfKsqgeBDBF58gv1SF;5t3Vk8bRKylx4fjj7qlbib;4UcvB6ncHwHKIrIvzDYoOo;7f5trao56t7sB7f14QDTmp;38RSpldD3Vlc7Uud9gAxFG;54U4xQD5GfxmSAAW1eToDx;6wWaVoUOzLQJHd3bWAUpdZ;3ZhTT6yjZwpPph5MIJ53XY;55393H9JXqdX1gTo0N3G7H;3Bo3lNVQTtZYMCoItX8dKW;3GGkqI7lQTP1D6CtymwnHZ;2N3U8uTYhjX2KwGT0pf5x0;6g0TAJ1grweRwBMLQyiZFb;3wGXyJGsCf1myH5MooQIqE;7Cye3UbCA6UNuDykdCf3AB;4jvjzW7Hm0yK4LvvE0Paz9;5TX0mfUkpGlU6j2xa00ERx;2J0NXdHr6MYvKDSxB7k3V2;5jyyPsIGM2yqkZN9R3TmvN;5p8WbMGPsP2TmcsInVn44u;1mOcDhuZ5w8oQrp6FkLotW
G2WKWJH2HY,fair,1MxhhFSot6l3CI4abdhPMG;5SiZJoLXp3WOl3J4C8IK0d;0AuPeu60S9nXW61rneYxD1;3STThGLjuFSaoseZvWupmx;7sPriFrRphsfGTdVZUX0aQ;00kaNqjUUng9cgRZUe84BU;3rVkoAWPsdBUdkuFYxJKLQ;4p55EkzkGnWmLYDiNXc14t;4kfEy7h6bWBS5OaDpccTap;3etxMncvnemdyJlDVBuIat;7dSRKGMpyc5agOf5ypOSfa;11L064movtyopGdLiX4sVg;5hOnCHMwQdXOd4qfAWEhKP;26NP9TlHzftGbMQORpuLe4;732cgW7djwzYMlQU2sOm9T;57DR4H2J5tzRVOpeDzytqm;5zjdL4aLh3D3wOKeRkZSL6;0KOcyzTV6w4mKvuHwk0Xpv;594suifkodzqXMkJlkKRQd;2uCncSbMLOMF6rlA2ThdGO;4VHhltj6aUxZJWnImrXDhC;56TOfxnRzSRbFRw8J6C4IT;3S25L8Jxl0fbf1aD8kzYmT;7CFsu8MYsB1ikEHTxgYqZ9;7HwKzQBybHSHqdLv25VdtU
G2WKWJH2HY,cp,11L064movtyopGdLiX4sVg;1MxhhFSot6l3CI4abdhPMG;0AuPeu60S9nXW61rneYxD1;5SiZJoLXp3WOl3J4C8IK0d;3STThGLjuFSaoseZvWupmx;7Hr2XoaGpIMKbNXCZDZ3le;7sPriFrRphsfGTdVZUX0aQ;57qiTKh8bVX0VtfUNTQqhw;00kaNqjUUng9cgRZUe84BU;78JKJfKsqgeBDBF58gv1SF;3rVkoAWPsdBUdkuFYxJKLQ;5t3Vk8bRKylx4fjj7qlbib;4p55EkzkGnWmLYDiNXc14t;4UcvB6ncHwHKIrIvzDYoOo;4kfEy7h6bWBS5OaDpccTap;7f5trao56t7sB7f14QDTmp;1khoSOxg6VHzvRlVkczrbl;3etxMncvnemdyJlDVBuIat;38RSpldD3Vlc7Uud9gAxFG;7dSRKGMpyc5agOf5ypOSfa;54U4xQD5GfxmSAAW1eToDx;5hOnCHMwQdXOd4qfAWEhKP;6wWaVoUOzLQJHd3bWAUpdZ;3ZhTT6yjZwpPph5MIJ53XY;26NP9TlHzftGbMQORpuLe4
