user_id,condition,uris
PCM06WWBZD,base,0VKBuosaLVgYHK4fR6D5Ux;5f8z7Cp7CY9T54Cnq1YVlh;2yJVeT8cP1zstJxRP7Nlv8;7floNISpH8VF4z4459Qo18;6ekWVvw642aQsT3AfnCiTz;17wxjHNmOSstc6nVIe401T;2OKo7g3KfmCt3kyLvUAL0g;6hPSal3ragmfUt1I5mKZjn;6ET22Ri3FYXi5C8BBqHWcO;3nwm64vSRDY3NPLRrQTI1a;5TX0mfUkpGlU6j2xa00ERx;3L4GsGLgxpHieVQH86H8bv;5o4yGlG0PfeVUa6ClIyOxq;7eBqSVxrzQZtK2mmgRG6lC;0Z26mbSHJ1dkUu7g9DDgif;6Ph8QwsRfZunN5e1GGBIqa;4HG1YiGBseVKzjyKcmAJen;2nBI3iWLhupR7LyAJ5GGkE;4jvjzW7Hm0yK4LvvE0Paz9;5PX4uS1LqlWEPL69phPVQQ;3ZkUWF1MVm3tLgz7dplGpk;4kQazx3VMaDKUG1IIaC94i;2H881m3JRA8lpuuwaQL6zy;1Hc7j3kQsTUrmeOYzLaF7W;5aQmsZCESbhasWW5VARdS8
PCM06WWBZD,fair,4Yt4jOTZExnjcrMrN0rGi0;0VKBuosaLVgYHK4fR6D5Ux;6kbs6lHYzEyjhi7Dss2yVL;5d1ix6uxnaiPzQpWjoOtrN;57IRaiAB4hBZu3gnNVZC0v;5Zx9VpLotu9aFYqq61NAip;4EnEGf9JzAJhF1XNY9DJcD;0Hb2KGmwZez23POGBw2Xc2;7ssFG94tZHpX9vbIFM0GVH;4SzyebNrhvPJ8y4r1D1PXD;61LwlLA6HkrEcGp6kwKiGg;5f8z7Cp7CY9T54Cnq1YVlh;7LdMXgWzLthvxJOngkynaB;672iSaub8854HyGX1DEwYF;7cflqPPi3zWfLFRRBTWeh6;1WI8MH3HPGjzpU0ywLahwt;2gGqKJWfWbToha2YmDxnnj;3V0assD4Gg4BrXFzDrcWVj;0GOOWPWqR2N7h3NkDi7oez;4kfEy7h6bWBS5OaDpccTap;6TC0snyor5XOJzP6dGxRkn;31UK3mm2N86FOhBz6FEhp6;4R5bSS8yoCl2czeWLr61aO;11byn9E2NCI65biHtKOLG2;57nOpVSc3j9o03Cr928ZM4
PCM06WWBZD,cp,5f8z7Cp7CY9T54Cnq1YVlh;4Yt4jOTZExnjcrMrN0rGi0;0VKBuosaLVgYHK4fR6D5Ux;6kbs6lHYzEyjhi7Dss2yVL;2yJVeT8cP1zstJxRP7Nlv8;5d1ix6uxnaiPzQpWjoOtrN;7floNISpH8VF4z4459Qo18;0ufXxeLlR055JvbQQZqAs9;57IRaiAB4hBZu3gnNVZC0v;6ekWVvw642aQsT3AfnCiTz;17wxjHNmOSstc6nVIe401T;5Zx9VpLotu9aFYqq61NAip;2OKo7g3KfmCt3kyLvUAL0g;4EnEGf9JzAJhF1XNY9DJcD;6hPSal3ragmfUt1I5mKZjn;6ET22Ri3FYXi5C8BBqHWcO;0Hb2KGmwZez23POGBw2Xc2;3nwm64vSRDY3NPLRrQTI1a;7ssFG94tZHpX9vbIFM0GVH;5TX0mfUkpGlU6j2xa00ERx;3L4GsGLgxpHieVQH86H8bv;4SzyebNrhvPJ8y4r1D1PXD;5o4yGlG0PfeVUa6ClIyOxq;7eBqSVxrzQZtK2mmgRG6lC;61LwlLA6HkrEcGp6kwKiGg
