user_id,condition,uris
Z906VCU2V3,base,0pdfN7nOHMYmKykzu1cyfm;1cRc03E5Ps0fwe4l8fz2J0;39JRmdKFka1Oe09FoOCPI4;44R3zk8n5b3g5fTEXCkwnW;6bnF93Rx87YqUBLSgjiMU8;3xdjjKMcMOFgo1eQrfbogM;0hoRmVUp5cZ1empu0nSHU8;6iiAfo4wTA2CVC3Uwx9uh8;6JmSfynzr6E0QllQZNEXEb;43xanDcfSBWuURZCWbItzf;6ET9kf9riLETWs9lePUEAI;5bgwqaRSS3M8WHWruHgSL5;2G8NuaPT0tX53r2wTMwmGP;3NZJlJemX3mzjf56MqC5ML;178OI1A3qjROeFeh8lmNwW;77mT8LF6gDOLZNOjUhmwfV;248OFOZef6ShXv6DGgbnxU;6dwkFmLUz6hx2CZG2EqLol;0b9djfiuDIMw1zKH6gV74g;2R7C9dDqv1UPycvepBFziA;4KoecuyOpZaNFZ0UqVsllc;543bCW2ruMPmxUBWirQ3MR;2NW8BcU7ZtnJODt9VXQtgR;36614jRE5gbd32fL1yAxv7;4S2WtfT03YDIlXEwSX4Tjd
Z906VCU2V3,fair,1RJyToUKkGSEfJjavJHSsF;0pdfN7nOHMYmKykzu1cyfm;1lasE4yXQmZ5mwWdGQGn8E;4c10Mtlt9dPeKvP61sicAs;02sas1xqIwRm7iWSoHDvKe;4gm5KpR05qlC0iN0xfNnba;1t34UsQ634a233qysq6D6L;0a4rkBrO9C3BOPWullYPIM;5mXOdtyPOL6GEuZdCyHSsb;4j9TBVRJVzEPG6wjALFyMt;3UiTRnMtgKxuL9uZJWj0IO;1cRc03E5Ps0fwe4l8fz2J0;7GoxuKPMDqKRa1QEIIPXHR;7LdMXgWzLthvxJOngkynaB;5WA2SHuL5eesmPnYflNzlT;5jCyTX2ezvAHoMTNdLMYa2;5eFfsbjSouG8qOpg9ZqDl6;3cGblMVSNAG6UgIsro3kQ0;7Lhc9rgUp3cwfwEgo21kZi;4qztQITIPQRgY1ZVR2CDrM;0FbKvqTBo2TsSzhT5ohFI2;11HXGSToW21uxNRl8kKBbu;5DYK7UzJ5F287isVZmskWY;1UJIbF3hwnOd1ZMBUEdEKY;1TDdYSYLIXMJ4EiKO6ZCYk
Z906VCU2V3,cp,1cRc03E5Ps0fwe4l8fz2J0;39JRmdKFka1Oe09FoOCPI4;6bnF93Rx87YqUBLSgjiMU8;3xdjjKMcMOFgo1eQrfbogM;0hoRmVUp5cZ1empu0nSHU8;6iiAfo4wTA2CVC3Uwx9uh8;6JmSfynzr6E0QllQZNEXEb;43xanDcfSBWuURZCWbItzf;1RJyToUKkGSEfJjavJHSsF;44R3zk8n5b3g5fTEXCkwnW;1lasE4yXQmZ5mwWdGQGn8E;4c10Mtlt9dPeKvP61sicAs;02sas1xqIwRm7iWSoHDvKe;4gm5KpR05qlC0iN0xfNnba;0pdfN7nOHMYmKykzu1cyfm;3NZJlJemX3mzjf56MqC5ML;1t34UsQ634a233qysq6D6L;6ET9kf9riLETWs9lePUEAI;0a4rkBrO9C3BOPWullYPIM;5bgwqaRSS3M8WHWruHgSL5;2G8NuaPT0tX53r2wTMwmGP;178OI1A3qjROeFeh8lmNwW;5mXOdtyPOL6GEuZdCyHSsb;6dwkFmLUz6hx2CZG2EqLol;77mT8LF6gDOLZNOjUhmwfV
