user_id,condition,uris
DBJ2VO1P3O,base,1Fxp4LBWsNC58NwnGAXJld;7yO3mhpAt99n60tK9VkXLf;7Bj5sIMpuI5io0C6EO6BWr;5GrY7sz8KXGFVT7s1UWoaV;3Y7fpFZbHLpAvWJJYGehz0;7ohR0qPH6f2Vuj2pUNanJG;7A66hqsW3L1Z4EWxHgHNbn;2Za1AlJNvksouPPWbXpR2X;5BkfWL06uv3S7OSfXmqk6o;1EO5lirru8AEeSb404Au44;41hAKBCtTuRH2aItnktHJI;0vZCG0H9KhtU7K8MEUVAoV;4K9WfO5lYNlBpBugIak98k;15ahYSiHAIMxAnujlXVtta;5gF9zOYM9TmSzKHukbNjpB;7uTZbLZrF3gqyMdQ7p9XeG;7jr3iPu4O4bTCVwLMbdU2i;5fVFW9WqTsBt34JFhKxIty;60ynqVuPGEmnNqhRRehCZI;7HNpXPaTcX5CoNBjTAEWBr;0tgbSxoFjZ20MjfoKwWevV;2QrXzOqLCVDRZHkToA0tSR;4KMj9aLrNc45H9ETYz7IcE;11BAVEGi1ivJ6JWLqKUNrZ;26haJjtanhamtf25RXH0MO
DBJ2VO1P3O,fair,6FrtEtfgYdzaYHpsdeFmhZ;1Fxp4LBWsNC58NwnGAXJld;4Y2yIyaoo0q7cM4OfVc9e2;7xyXsSD7ruRBvbeRqCcJzz;164JzC2DyCcYoU6t04ERZM;33SEioO57aOY6AOtoJirAq;1UPk2HZfO92iNin2dErt8H;6DKtrb6gmeyTYXPALvAPFY;5wRqbS5LWr06yeCy5laI5p;7rdYM5pMYWy9IpWk3C4bwn;20nDYyRNL4u5Kukzy1pL6z;7yO3mhpAt99n60tK9VkXLf;4zQNklZnry15iiuglkLGdj;6p8uFTidsF68EHK5p753gU;7uqS1gGcgWD0wiiKttEmyp;4j5WelE5mkf9A2jmts729h;7BponDjgX1siFT4iU3Nc0S;0Ti3W12GiWlAsCWuehTuVp;4fyBFOYrtF6hGzZXtDCega;6Et6OSJYZXrO44e0oXcOsf;4Cy5f4JsH1yoeGks7FnoHw;6eggYJok7wmf7ktU8wHp96;2ZSnbPsmq6keL3U1tHXfiV;0D0np8Odu1PNamKfajA6AX;48z503CTBHg8GrLWy55Ghj
DBJ2VO1P3O,cp,7yO3mhpAt99n60tK9VkXLf;7Bj5sIMpuI5io0C6EO6BWr;5GrY7sz8KXGFVT7s1UWoaV;3Y7fpFZbHLpAvWJJYGehz0;7ohR0qPH6f2Vuj2pUNanJG;7A66hqsW3L1Z4EWxHgHNbn;2Za1AlJNvksouPPWbXpR2X;5BkfWL06uv3S7OSfXmqk6o;1EO5lirru8AEeSb404Au44;41hAKBCtTuRH2aItnktHJI;0vZCG0H9KhtU7K8MEUVAoV;6FrtEtfgYdzaYHpsdeFmhZ;7oGwQOTkMB9Sk3DIKJLd5F;4Y2yIyaoo0q7cM4OfVc9e2;7xyXsSD7ruRBvbeRqCcJzz;164JzC2DyCcYoU6t04ERZM;25U7raB3ZSszayTYClh4hF;33SEioO57aOY6AOtoJirAq;1UPk2HZfO92iNin2dErt8H;6DKtrb6gmeyTYXPALvAPFY;3daDd8yhWLgeWyCeZp9eIj;5wRqbS5LWr06yeCy5laI5p;1Fxp4LBWsNC58NwnGAXJld;7rdYM5pMYWy9IpWk3C4bwn;4K9WfO5lYNlBpBugIak98k
