user_id,condition,uris
VK4SJEZ4YH,base,4NZrZgrRoR4GwR7flWOXRI;7cHhpJV9fC2AqgdiLvq1AO;2qMIhahrpJUksR0MuigQV6;1LnhoyHO1OyPSOhvRqBtQV;36N6SXPDAzTSlvmz1TYrTk;1R5fxaHIM2eH6CYt6LwCUZ;54hdBH6z6hMBUpC9fAMs3s;09eSdS5RTgyodJt3krr5AC;50aUMNNlfrmS0C9HXqflHo;356aM3w6i5v1cltIzOnVTP;3qOuySPLpVyBXLuTNMgbRj;6YjBdcSG9xzhVfY8OjaOHy;5Jv1Dpq1paYWPSVTRbCQCc;5QlaM5UCbsGBSjW88C5lqb;397sfkANMRKEuchzPCvlFL;2tfhqmq39kpDf1k7IJWxld;1hgX0ZmmP7IRRjUFCIBrnQ;74QeaMtwiGwfpOv97ydFnL;4Aeh42a4loddk27Oe3pSF2;4XXfQ8fBHMIgcygY4hV6RC;5fdzPMOxUqVJYSzTP5cFP7;68raS6F0ad2Iilql3yYeCt;6M1lGjZRnXL4vZvY0p3kTv;6EpennxDsO9TrEmCLW0LSl;3lML37ujKr8GdxQqCYkCoz
VK4SJEZ4YH,fair,5Am35aP763fXmYnj8lSWQk;4NZrZgrRoR4GwR7flWOXRI;0rG5nqOJMU8uEqq4RGC7oN;68jISmZBEKis7eg5Ijr17k;6o6ejmqqOX0UxBGfK2nMRY;2KqGKYDnIDaM9AtmcaUTgS;3FA2d9DdtmuZ1RJ5GI47TX;3ANdZQowVX8QFgr1W1l0WF;4qFnjmhNm8BmNI0P03rAEO;10Zs7eRmTZ7zXmob4GR6Gm;4x3eQ4oCz9JPNdgRnbeXK3;7cHhpJV9fC2AqgdiLvq1AO;5Di4Rg6FKx2aKo0XKXUfp9;1lV0cC8CDi6bHHU7RZH4at;4w7v0Ihxt24AOElzA0xmid;2qMIhahrpJUksR0MuigQV6;1LnhoyHO1OyPSOhvRqBtQV;36N6SXPDAzTSlvmz1TYrTk;1R5fxaHIM2eH6CYt6LwCUZ;54hdBH6z6hMBUpC9fAMs3s;09eSdS5RTgyodJt3krr5AC;50aUMNNlfrmS0C9HXqflHo;356aM3w6i5v1cltIzOnVTP;3qOuySPLpVyBXLuTNMgbRj;6YjBdcSG9xzhVfY8OjaOHy
VK4SJEZ4YH,cp,7cHhpJV9fC2AqgdiLvq1AO;2qMIhahrpJUksR0MuigQV6;1LnhoyHO1OyPSOhvRqBtQV;5Am35aP763fXmYnj8lSWQk;69BXRWOiOV2amvipIT9g29;4NZrZgrRoR4GwR7flWOXRI;0rG5nqOJMU8uEqq4RGC7oN;36N6SXPDAzTSlvmz1TYrTk;1R5fxaHIM2eH6CYt6LwCUZ;68jISmZBEKis7eg5Ijr17k;54hdBH6z6hMBUpC9fAMs3s;1snNAXmmPXCn0dkF9DaPWw;09eSdS5RTgyodJt3krr5AC;50aUMNNlfrmS0C9HXqflHo;6o6ejmqqOX0UxBGfK2nMRY;356aM3w6i5v1cltIzOnVTP;3qOuySPLpVyBXLuTNMgbRj;6YjBdcSG9xzhVfY8OjaOHy;5Jv1Dpq1paYWPSVTRbCQCc;5c9YHjSjEZxaCxsF1Gy5Jt;2KqGKYDnIDaM9AtmcaUTgS;5QlaM5UCbsGBSjW88C5lqb;397sfkANMRKEuchzPCvlFL;2tfhqmq39kpDf1k7IJWxld;1hgX0ZmmP7IRRjUFCIBrnQ
