user_id,condition,uris
6XNM0KB28G,base,4zMP6aieSmWQNFdp3O4Owv;1tmT6EK6e1ZMZ3ohwcNYuj;3sslYZcFKtUvIEWN9lADgr;3fx5ozORvvTGnSnOhUqrgj;7y8gbwOA53Jilx6APkpxZj;7oTE1KmtU2ml9zBhv9Reao;761QvVHTibYjEi2r6A4g4Q;4FQeCXqlUcXRVvOF8K19LD;1qKDjasAnswlbgBsOd8DJp;4lFu6hzPaXg7aRf5fqVdHr;5JX6gZ5mOASumPrU1JbfbV;3h3pOvw6hjOvZxRUseB7h9;6KiIA9uXsAunLmj3nXywlz;1dwVmE34uaEWmzpDUTDO9J;2GNj9KRwpxBWgEiPQc3jEj;0AS03vnvXv9m0ZFxtuvOBW;6xCGm0dZ6vSbJIlzWIyLE3;7MtVPRGtZl6rPjMfLoI3Lh;6qnaCx4wQQBqFd9XdQyWjC;2cXiskmMfcN6qsVQYNlT9P;5t3Vk8bRKylx4fjj7qlbib;01k24g94i1JvkFLQmVEdCd;5tyMJlMqaggzvuX7TtlrTe;0x47zt71IYykbt1ET933pJ;5411TEB6tlzvuF5A4oyldr
6XNM0KB28G,fair,1y2GDXFvtHPbCkHFYg49Gn;4zMP6aieSmWQNFdp3O4Owv;02Fk9IXpo2MNQ0oH2B3LCo;6iDFEFQS0iwAReesEZwHuv;5qiCLxx8pclzikXGGAozu8;3znD2JTezT8ZLkp2pmft2l;67eBpn7WYYSUcwI76Et8iN;297Or4DielLdpBLJdgIQ7S;3FpqzJ94boOR8RCHobXaOe;2qHs0Vty4a3rXWveUEGBom;4JweBwewnQ5BGvh1BUQVuL;1tmT6EK6e1ZMZ3ohwcNYuj;5SpP81ElSg0Pegs84lweg5;2D7vv36dTHmoozVTvQJUhC;3HORx5zTVffFq2JsRkzNwk;7v2O6K6UFcqYc3WxckMV4R;2xCGBWfzTe8l2kvHpgvB6M;1CBINtFmLTRpCemz6woBbL;2E0GSHbbJPl8HtIlGEVpvE;3sslYZcFKtUvIEWN9lADgr;3fx5ozORvvTGnSnOhUqrgj;7y8gbwOA53Jilx6APkpxZj;7oTE1KmtU2ml9zBhv9Reao;761QvVHTibYjEi2r6A4g4Q;4FQeCXqlUcXRVvOF8K19LD
6XNM0KB28G,cp,1tmT6EK6e1ZMZ3ohwcNYuj;3sslYZcFKtUvIEWN9lADgr;3fx5ozORvvTGnSnOhUqrgj;1y2GDXFvtHPbCkHFYg49Gn;0x47zt71IYykbt1ET933pJ;4zMP6aieSmWQNFdp3O4Owv;7y8gbwOA53Jilx6APkpxZj;02Fk9IXpo2MNQ0oH2B3LCo;7oTE1KmtU2ml9zBhv9Reao;761QvVHTibYjEi2r6A4g4Q;4FQeCXqlUcXRVvOF8K19LD;3354J49VpkbZJho7Ztdzpw;1qKDjasAnswlbgBsOd8DJp;6iDFEFQS0iwAReesEZwHuv;4lFu6hzPaXg7aRf5fqVdHr;5JX6gZ5mOASumPrU1JbfbV;3h3pOvw6hjOvZxRUseB7h9;6KiIA9uXsAunLmj3nXywlz;5qiCLxx8pclzikXGGAozu8;1dwVmE34uaEWmzpDUTDO9J;2GNj9KRwpxBWgEiPQc3jEj;59VcC2a4wPOhvYrxC8H2ST;0AS03vnvXv9m0ZFxtuvOBW;6xCGm0dZ6vSbJIlzWIyLE3;7MtVPRGtZl6rPjMfLoI3Lh
