,user_id,condition,post_num,user_type,rec_mean_interactions,rec_median_interactions,rec_popularity_lift,rec_jensen_shannon,rec_head_ratio,rec_mid_ratio,rec_tail_ratio,prof_mean_interactions,prof_median_interactions,prof_num_interactions,prof_head_ratio,prof_mid_ratio,prof_tail_ratio,time_spent,choice_mean_interactions,choice_median_interactions,choice_popularity_lift,choice_jensen_shannon,choice_head_ratio,choice_mid_ratio,choice_tail_ratio,Q_MusicalSophistication,Q_MusicalEngagement,Q_Perceived_Popularity,Q_PerceivedFairness,Q_Discovery,Q_Familiarity,Q_PerceivedRecommendationQuality,Q_RecommendationSatisfaction,Q_ChoiceSatisfaction,Q_PerceivedSystemEffectiveness,Q_OpennessSimilarRecommendations,Q_UseIntention,Q_ChoiceListeningIntention
48,VIUZHWXV9T,cp,2,Niche,439.4,269.0,-0.213475470010912,0.0035739355255581,0.12,0.6,0.28,558.6602620087336,122.0,1145,0.1126637554585152,0.5423580786026201,0.3449781659388646,75,334.2,185.0,-0.4017831180647401,0.058848259159283704,0.0,0.6,0.4,1.6111111111111112,1.7777777777777781,0.4,1.3333333333333333,1.2,0.6000000000000001,1.5714285714285712,0.9999999999999998,2.0,1.714285714285714,1.2,1.6666666666666665,2.0
49,PCM06WWBZD,fair,1,Niche,72.08,49.0,-0.7548045632097681,0.2066972956294712,0.0,0.08,0.92,293.96958174904944,69.0,789,0.0430925221799746,0.5082382762991128,0.4486692015209125,156,42.6,41.0,-0.855087047623975,0.3532849200704944,0.0,0.0,1.0,2.7755575615628914e-17,0.5555555555555556,0.6000000000000001,1.3333333333333333,1.4000000000000001,1.7999999999999998,1.9999999999999996,2.1428571428571423,2.125,0.5714285714285714,2.0,0.3333333333333333,2.0
50,PCM06WWBZD,base,2,Niche,475.48,325.0,0.6174462581162532,0.3047816045285527,0.0,1.0,0.0,293.96958174904944,69.0,789,0.0430925221799746,0.5082382762991128,0.4486692015209125,123,607.8,232.0,1.067560855731174,0.28761776383962867,0.2,0.8,0.0,2.7755575615628914e-17,0.5555555555555556,0.6000000000000001,0.3333333333333333,0.6000000000000001,0.6000000000000001,0.2857142857142857,0.857142857142857,0.125,-0.14285714285714285,1.0,0.3333333333333333,1.0
51,SIBGAX0G3P,cp,0,Diverse,622.76,396.0,-0.1960759789821943,0.0081957984648535,0.16,0.56,0.28,774.6503198294243,111.0,1407,0.1449893390191897,0.4754797441364605,0.3795309168443497,1509,1016.6,1342.0,0.31233406090099114,0.23974074335692291,0.4,0.6,0.0,1.0555555555555556,-0.1111111111111111,-2.0,1.0,1.2,0.6000000000000001,0.2857142857142857,-0.7142857142857142,1.375,0.5714285714285714,-0.2,0.6666666666666666,1.0
52,SIBGAX0G3P,fair,1,Diverse,73.88,50.0,-0.904627935845598,0.2686583191255264,0.0,0.08,0.92,774.6503198294243,111.0,1407,0.1449893390191897,0.4754797441364605,0.3795309168443497,281,94.8,43.0,-0.8776222024656563,0.16948819432770468,0.0,0.2,0.8,1.0555555555555556,-0.1111111111111111,-2.4,0.0,-0.6000000000000001,-1.2,-0.5714285714285714,-1.714285714285714,-1.375,-0.7142857142857142,-0.20000000000000007,-2.6666666666666665,-0.5
53,SIBGAX0G3P,base,2,Diverse,658.76,580.0,-0.1496033976400385,0.2727504273413206,0.04,0.96,0.0,774.6503198294243,111.0,1407,0.1449893390191897,0.4754797441364605,0.3795309168443497,215,832.4,1097.0,0.07454935303362675,0.33100532955104195,0.0,1.0,0.0,1.0555555555555556,-0.1111111111111111,-0.2,0.6666666666666666,0.4,0.6000000000000001,0.9999999999999998,0.2857142857142857,0.375,0.5714285714285714,-0.2,0.6666666666666666,1.0
54,50D6P5Z9M0,cp,0,Diverse,591.6,357.0,-0.1296101393124396,0.0046657782687696,0.2,0.4,0.4,679.6954177897574,63.0,371,0.1725067385444744,0.3477088948787062,0.4797843665768194,103,862.6,868.0,0.26909785975167266,0.07763417792857316,0.4,0.4,0.2,-0.5,-0.33333333333333337,-0.6000000000000001,0.3333333333333333,-0.2,0.2,0.2857142857142857,0.2857142857142857,0.625,0.2857142857142857,1.6,0.6666666666666666,1.5
55,50D6P5Z9M0,base,1,Diverse,697.48,467.0,0.0261655172960777,0.3159238281856325,0.16,0.84,0.0,679.6954177897574,63.0,371,0.1725067385444744,0.3477088948787062,0.4797843665768194,38,977.6,1150.0,0.43829129108884207,0.30668780083478536,0.2,0.8,0.0,-0.5,-0.33333333333333337,0.4,0.3333333333333333,1.0,0.8,0.8571428571428571,0.2857142857142857,0.875,0.42857142857142855,1.2000000000000002,0.6666666666666666,1.0
56,50D6P5Z9M0,fair,2,Diverse,116.88,47.0,-0.8280406238722751,0.1839098435117691,0.04,0.04,0.92,679.6954177897574,63.0,371,0.1725067385444744,0.3477088948787062,0.4797843665768194,48,205.0,41.0,-0.6983943180511327,0.13000708065892527,0.0,0.2,0.8,-0.5,-0.33333333333333337,0.0,0.6666666666666666,0.6000000000000001,1.4,1.7142857142857142,0.9999999999999998,1.125,0.42857142857142855,1.6,0.6666666666666666,1.0
57,AE841B2FOZ,base,0,Niche,424.08,332.0,0.3331369661266569,0.2757125537925463,0.0,1.0,0.0,318.1068493150685,90.0,1095,0.0429223744292237,0.5461187214611872,0.410958904109589,102,553.8,487.0,0.7409244761388005,0.27571255379254633,0.0,1.0,0.0,1.0,1.2222222222222223,1.4,0.3333333333333333,1.4,0.6000000000000001,2.142857142857143,0.8571428571428571,0.625,1.2857142857142856,1.7999999999999998,-0.6666666666666666,1.0
58,AE841B2FOZ,fair,1,Niche,62.68,46.0,-0.8029592882550017,0.2339725231206511,0.0,0.08,0.92,318.1068493150685,90.0,1095,0.0429223744292237,0.5461187214611872,0.410958904109589,78,47.4,47.0,-0.850993463039041,0.3859884991301598,0.0,0.0,1.0,1.0,1.2222222222222223,-2.2,2.0,1.6,-1.0,1.714285714285714,1.714285714285714,0.875,1.5714285714285712,2.0,1.3333333333333333,2.0
59,AE841B2FOZ,cp,2,Niche,309.44,195.0,-0.0272450886666838,0.0021668389363885,0.04,0.6,0.36,318.1068493150685,90.0,1095,0.0429223744292237,0.5461187214611872,0.410958904109589,73,210.8,187.0,-0.3373295782411354,0.02242843640745874,0.0,0.6,0.4,1.0,1.2222222222222223,1.4,1.3333333333333333,0.6000000000000001,0.8000000000000002,0.2857142857142857,1.0,0.75,-0.2857142857142857,0.6000000000000001,-0.3333333333333333,1.5
60,WFZTMKTIO8,cp,0,Niche,553.88,476.0,0.5070799532971216,0.0075355076804387,0.08,0.56,0.36,367.5186567164179,64.5,268,0.0597014925373134,0.4813432835820895,0.458955223880597,159,1923.6,923.0,4.2340200010152795,0.07126892247275302,0.2,0.6,0.2,-0.11111111111111102,0.6666666666666666,-0.6000000000000001,0.3333333333333333,-1.2,0.4,-0.857142857142857,-1.2857142857142856,-0.75,-0.5714285714285714,-2.0,-1.3333333333333333,-1.0
61,WFZTMKTIO8,fair,1,Niche,105.92,47.0,-0.71179694400731,0.2013867436877341,0.0,0.08,0.92,367.5186567164179,64.5,268,0.0597014925373134,0.4813432835820895,0.458955223880597,77,84.0,52.0,-0.7714401746281537,0.10677331170865417,0.0,0.2,0.8,-0.11111111111111102,0.6666666666666666,-0.2,1.0,-0.2,0.4,0.14285714285714285,-0.7142857142857142,0.875,-0.5714285714285714,0.6000000000000001,-1.0,0.0
62,WFZTMKTIO8,base,2,Niche,806.24,819.0,1.193738971521397,0.2809117022096933,0.08,0.92,0.0,367.5186567164179,64.5,268,0.0597014925373134,0.4813432835820895,0.458955223880597,147,2002.6,819.0,4.4489750748768975,0.2872132335450841,0.2,0.8,0.0,-0.11111111111111102,0.6666666666666666,0.4,0.0,-0.8,-1.2000000000000002,-1.4285714285714284,-1.9999999999999998,-1.75,-1.1428571428571428,-2.0,-1.0,-1.0
63,Z4ISRTP4DB,fair,0,Niche,99.76,49.0,-0.7640208823265726,0.2380948312120927,0.0,0.08,0.92,422.7492711370263,82.5,1372,0.0685131195335276,0.5225947521865889,0.4088921282798833,730,45.8,46.0,-0.8916615518299621,0.3878301862193963,0.0,0.0,1.0,0.3333333333333333,0.8888888888888888,-1.4,0.3333333333333333,1.2000000000000002,-1.0,2.142857142857143,1.1428571428571426,0.875,1.4285714285714284,0.8,1.0,1.5
64,Z4ISRTP4DB,cp,1,Niche,469.32,307.0,0.1101615828638027,0.0061670617128552,0.08,0.6,0.32,422.7492711370263,82.5,1372,0.0685131195335276,0.5225947521865889,0.4088921282798833,327,471.2,331.0,0.1146086632690356,0.08177848442836295,0.0,0.8,0.2,0.3333333333333333,0.8888888888888888,-0.8,0.3333333333333333,1.5999999999999999,0.6000000000000001,1.5714285714285712,1.9999999999999996,1.375,1.2857142857142854,1.2,1.3333333333333333,2.0
65,Z4ISRTP4DB,base,2,Niche,493.48,380.0,0.1673112970076481,0.2936126587541497,0.0,1.0,0.0,422.7492711370263,82.5,1372,0.0685131195335276,0.5225947521865889,0.4088921282798833,212,535.4,542.0,0.266471728171141,0.2936126587541497,0.0,1.0,0.0,0.3333333333333333,0.8888888888888888,-0.8,0.3333333333333333,0.8,0.8,0.7142857142857142,0.14285714285714285,0.375,0.5714285714285714,0.6000000000000001,0.6666666666666666,0.5
66,T3V46CNZWS,base,0,Diverse,869.68,774.0,0.2091042660694384,0.172761611949521,0.08,0.92,0.0,719.2762645914397,208.0,1285,0.1346303501945525,0.5844357976653697,0.2809338521400778,564,1025.8,913.0,0.4261557769915716,0.15725755158725074,0.2,0.8,0.0,-1.3333333333333333,0.6666666666666666,-1.0000000000000002,0.0,0.8,0.4,0.857142857142857,0.14285714285714285,1.125,0.42857142857142855,0.8,-0.3333333333333333,0.5
67,T3V46CNZWS,cp,1,Diverse,752.0,724.0,0.0454953639088144,0.0078466515589931,0.12,0.68,0.2,719.2762645914397,208.0,1285,0.1346303501945525,0.5844357976653697,0.2809338521400778,225,2044.2,774.0,1.8420234347106366,0.1902212925714241,0.4,0.6,0.0,-1.3333333333333333,0.6666666666666666,-1.4000000000000001,0.3333333333333333,0.2,0.4,1.1428571428571428,1.1428571428571426,1.25,0.7142857142857142,0.6000000000000001,-0.3333333333333333,1.5
68,T3V46CNZWS,fair,2,Diverse,324.28,53.0,-0.5491579300420873,0.1385943968011101,0.0,0.36,0.64,719.2762645914397,208.0,1285,0.1346303501945525,0.5844357976653697,0.2809338521400778,275,452.4,486.0,-0.3710344379888994,0.08440609985201486,0.0,0.8,0.2,-1.3333333333333333,0.6666666666666666,-1.8,0.3333333333333333,0.6000000000000001,-0.2,1.4285714285714284,0.2857142857142857,1.125,0.5714285714285714,0.6000000000000001,-0.3333333333333333,0.5
69,6XNM0KB28G,fair,0,Niche,226.52,53.0,-0.676232950493395,0.1864670337130714,0.0,0.32,0.68,699.6388308977035,216.0,1437,0.1217814892136395,0.6492693110647182,0.2289491997216423,1297,279.2,233.0,-0.6009369582277764,0.07858318768464145,0.0,0.6,0.4,-1.0555555555555556,1.1111111111111112,-0.8,1.6666666666666665,1.0000000000000002,0.2,2.2857142857142856,1.9999999999999996,1.625,1.0,2.2,0.0,3.0
70,6XNM0KB28G,cp,1,Niche,642.24,579.0,-0.082040659212776,0.005754871796634,0.12,0.72,0.16,699.6388308977035,216.0,1437,0.1217814892136395,0.6492693110647182,0.2289491997216423,236,1090.4,795.0,0.5585184124227534,0.1715582154926178,0.4,0.6,0.0,-1.0555555555555556,1.1111111111111112,0.20000000000000007,0.3333333333333333,-0.4,1.2,1.7142857142857142,1.2857142857142856,1.25,0.5714285714285714,1.4,0.3333333333333333,2.0
71,6XNM0KB28G,base,2,Niche,659.16,645.0,-0.0578567528131126,0.1518719980562336,0.04,0.96,0.0,699.6388308977035,216.0,1437,0.1217814892136395,0.6492693110647182,0.2289491997216423,51,1009.0,813.0,0.4421726688688169,0.1270656714194801,0.2,0.8,0.0,-1.0555555555555556,1.1111111111111112,0.8000000000000003,1.1102230246251565e-16,-1.4000000000000001,2.6,1.0,-0.857142857142857,0.5,-0.14285714285714285,-0.6000000000000001,0.3333333333333333,1.0
72,4JUIIVYHRN,cp,0,Niche,531.52,292.0,0.2801679367682947,0.0036152607273244,0.08,0.52,0.4,415.19552609776304,65.0,1207,0.0671085335542667,0.4631317315658658,0.4697597348798674,200,683.8,292.0,0.6469348945705898,0.29262105320863263,0.2,0.8,0.0,0.0,0.3333333333333333,0.6000000000000001,0.6666666666666666,1.0,-0.6000000000000001,0.5714285714285714,0.857142857142857,0.75,0.5714285714285714,1.0,-1.0,0.0
73,4JUIIVYHRN,fair,1,Niche,156.84,50.0,-0.6222502648955084,0.2069056828223891,0.04,0.04,0.92,415.19552609776304,65.0,1207,0.0671085335542667,0.4631317315658658,0.4697597348798674,108,590.8,50.0,0.42294404169684774,0.06939060331848318,0.2,0.2,0.6,0.0,0.3333333333333333,0.4,-0.3333333333333333,-0.20000000000000007,-1.0,-0.42857142857142855,-0.9999999999999998,0.5,-0.5714285714285714,-1.0,-1.0,0.0
74,4JUIIVYHRN,base,2,Niche,813.0,824.0,0.9581135847994876,0.2877913927850601,0.12,0.88,0.0,415.19552609776304,65.0,1207,0.0671085335542667,0.4631317315658658,0.4697597348798674,114,731.8,519.0,0.7625430766989729,0.29262105320863263,0.2,0.8,0.0,0.0,0.3333333333333333,0.8,0.0,1.0,1.0,0.7142857142857142,0.5714285714285714,0.625,0.2857142857142857,1.0,-0.6666666666666666,1.0
75,QIMDN29QS3,fair,0,Niche,72.56,48.0,-0.5457482749315755,0.1415421448477408,0.0,0.08,0.92,159.73522167487684,48.5,812,0.0123152709359605,0.4433497536945813,0.5443349753694581,458,132.4,46.0,-0.17112832967117683,0.0578416966561269,0.0,0.2,0.8,0.9444444444444444,1.111111111111111,-2.0,-0.6666666666666665,-1.8000000000000003,0.6000000000000001,-1.2857142857142856,-2.2857142857142856,0.0,-1.5714285714285712,1.0,-0.6666666666666666,-0.5
76,QIMDN29QS3,base,1,Niche,398.8,349.0,1.4966315870629507,0.3577983164465094,0.0,1.0,0.0,159.73522167487684,48.5,812,0.0123152709359605,0.4433497536945813,0.5443349753694581,230,339.0,253.0,1.122262056204464,0.3577983164465094,0.0,1.0,0.0,0.9444444444444444,1.111111111111111,-2.0,-1.0,0.2,-1.4000000000000001,-0.857142857142857,-2.285714285714285,0.0,-1.1428571428571428,0.2,-1.3333333333333333,-1.0
77,QIMDN29QS3,cp,2,Niche,298.12,170.0,0.8663385374503683,0.0117615400764661,0.04,0.52,0.44,159.73522167487684,48.5,812,0.0123152709359605,0.4433497536945813,0.5443349753694581,51,450.4,253.0,1.8196661655294708,0.08103515314770134,0.2,0.4,0.4,0.9444444444444444,1.111111111111111,-1.2000000000000002,-0.33333333333333337,-1.0,0.4,-1.2857142857142856,-1.714285714285714,-1.0,-1.2857142857142856,0.6000000000000001,-1.3333333333333333,-1.5
78,WVNSDGJT5R,cp,0,Diverse,600.24,496.0,-0.3290085237738341,0.0070596569049738,0.2,0.56,0.24,894.5568181818181,159.5,1320,0.1984848484848485,0.4765151515151515,0.325,436,916.4,915.0,0.024417880870415805,0.03820744550415384,0.4,0.4,0.2,-2.7755575615628914e-17,0.1111111111111111,-0.2,0.3333333333333333,0.6000000000000001,0.4,0.7142857142857142,0.9999999999999998,1.5,-0.14285714285714285,-1.0,-0.6666666666666666,1.5
79,WVNSDGJT5R,base,1,Diverse,609.64,508.0,-0.3185005271782624,0.2637919238348485,0.04,0.96,0.0,894.5568181818181,159.5,1320,0.1984848484848485,0.4765151515151515,0.325,295,525.6,496.0,-0.41244648823058644,0.33016009184601325,0.0,1.0,0.0,-2.7755575615628914e-17,0.1111111111111111,-0.2,0.3333333333333333,0.4,0.4,0.7142857142857142,0.9999999999999998,1.625,0.14285714285714285,-0.4000000000000001,-1.0,2.0
80,WVNSDGJT5R,fair,2,Diverse,85.24,51.0,-0.9047125925737732,0.3190923766928969,0.0,0.08,0.92,894.5568181818181,159.5,1320,0.1984848484848485,0.4765151515151515,0.325,527,169.4,51.0,-0.8106324868840589,0.21587867150473566,0.0,0.2,0.8,-2.7755575615628914e-17,0.1111111111111111,-1.0,0.3333333333333333,1.6,0.2,0.2857142857142857,0.14285714285714285,0.625,0.14285714285714285,-0.2,-1.0,2.0
81,G2WKWJH2HY,base,0,Niche,345.68,271.0,0.9368533996167988,0.3638898970910507,0.0,1.0,0.0,178.47504621072088,44.0,541,0.0184842883548983,0.4362292051756007,0.5452865064695009,206,226.0,195.0,0.2662834653824246,0.3638898970910507,0.0,1.0,0.0,0.3888888888888889,0.7777777777777777,-0.4,-0.3333333333333333,-0.8,1.2,-0.7142857142857142,-0.9999999999999998,0.0,-0.9999999999999998,-0.8,-1.0,0.0
82,G2WKWJH2HY,fair,1,Niche,59.52,44.0,-0.6665080006214074,0.1417217271819723,0.0,0.08,0.92,178.47504621072088,44.0,541,0.0184842883548983,0.4362292051756007,0.5452865064695009,250,45.6,45.0,-0.7445020972502718,0.2763375845392247,0.0,0.0,1.0,0.3888888888888889,0.7777777777777777,-1.0,0.3333333333333333,-0.6000000000000001,1.0,0.0,-0.5714285714285714,0.375,-0.9999999999999998,-0.4,-1.0,1.0
83,G2WKWJH2HY,cp,2,Niche,250.08,96.0,0.4012042877116671,0.0051779176061103,0.04,0.48,0.48,178.47504621072088,44.0,541,0.0184842883548983,0.4362292051756007,0.5452865064695009,113,112.8,41.0,-0.3679788721454093,0.059146866631196574,0.0,0.2,0.8,0.3888888888888889,0.7777777777777777,-0.6000000000000001,-0.3333333333333333,-1.0,0.4000000000000001,-0.7142857142857142,-0.9999999999999998,0.0,-0.9999999999999998,-1.0,-1.0,0.0
84,ZDTPZMDCUB,base,0,Niche,645.44,543.0,0.2160139756931373,0.2256509613739241,0.08,0.92,0.0,530.7833733013589,103.0,1251,0.1047162270183852,0.5251798561151079,0.3701039168665068,206,987.0,777.0,0.8595156699447298,0.21668629245273355,0.2,0.8,0.0,-1.7222222222222228,-1.6666666666666667,1.2,0.3333333333333333,-1.0,0.4,0.0,-1.2857142857142854,-0.375,-0.7142857142857142,-1.0,-1.0,-0.5
85,ZDTPZMDCUB,fair,1,Niche,125.2,47.0,-0.7641222270748934,0.2717669851998898,0.0,0.08,0.92,530.7833733013589,103.0,1251,0.1047162270183852,0.5251798561151079,0.3701039168665068,300,537.6,47.0,0.012842577672023093,0.3318408208527408,0.2,0.0,0.8,-1.7222222222222228,-1.6666666666666667,0.4,1.0,0.2,-0.2,0.14285714285714285,-1.1428571428571426,0.125,-0.14285714285714285,0.8,-0.6666666666666666,0.5
86,ZDTPZMDCUB,cp,2,Niche,553.72,343.0,0.043212782940016,0.0066897274019879,0.12,0.6,0.28,530.7833733013589,103.0,1251,0.1047162270183852,0.5251798561151079,0.3701039168665068,85,1467.4,1415.0,1.7645930031174233,0.32989956281165456,0.6,0.4,0.0,-1.7222222222222228,-1.6666666666666667,0.2,-0.6666666666666666,-2.0,0.4000000000000001,-0.7142857142857142,-1.8571428571428568,-0.75,-1.2857142857142856,0.0,-1.6666666666666665,-0.5
87,2KCJJZJ8TQ,fair,0,Diverse,790.52,635.0,-0.486028480252904,0.1132144435539629,0.04,0.88,0.08,1538.061876247505,585.5,2004,0.3068862275449102,0.5643712574850299,0.1287425149700598,113,768.6,608.0,-0.5002801825663893,0.17380916317317174,0.0,0.8,0.2,-1.277777777777778,-0.7777777777777777,0.8,0.3333333333333333,0.4000000000000001,0.2,1.7142857142857142,1.4285714285714284,0.75,0.7142857142857142,0.8,-0.6666666666666666,0.5
88,2KCJJZJ8TQ,base,1,Diverse,863.04,800.0,-0.4388782315405889,0.1466103964757449,0.08,0.92,0.0,1538.061876247505,585.5,2004,0.3068862275449102,0.5643712574850299,0.1287425149700598,64,563.8,433.0,-0.6334347735244995,0.2621508939153967,0.0,1.0,0.0,-1.277777777777778,-0.7777777777777777,1.8000000000000003,-0.33333333333333326,-1.2000000000000002,1.0,0.0,0.14285714285714285,0.0,0.0,-0.4,-1.6666666666666665,0.0
89,2KCJJZJ8TQ,cp,2,Diverse,1081.28,994.0,-0.2969853705508527,0.0046354230013948,0.32,0.6,0.08,1538.061876247505,585.5,2004,0.3068862275449102,0.5643712574850299,0.1287425149700598,74,1470.8,1335.0,-0.043731580169978385,0.06920106407231835,0.4,0.6,0.0,-1.277777777777778,-0.7777777777777777,0.8,0.0,0.2,1.0,0.5714285714285714,1.0,0.125,-0.2857142857142857,-0.2,-1.6666666666666665,1.5
90,B44P0PXVWX,base,0,Niche,652.24,637.0,0.5343844486451261,0.3350608835016445,0.0,1.0,0.0,425.08251473477407,73.5,1018,0.0785854616895874,0.4705304518664047,0.4508840864440078,297,568.8,437.0,0.33809314729140755,0.33506088350164465,0.0,1.0,0.0,-0.7222222222222221,0.3333333333333333,0.2,1.6666666666666665,1.2,0.0,1.857142857142857,1.5714285714285712,1.75,1.9999999999999998,2.2,1.6666666666666665,2.5
91,B44P0PXVWX,fair,1,Niche,82.36,47.0,-0.8062493818373412,0.2090381174738167,0.0,0.08,0.92,425.08251473477407,73.5,1018,0.0785854616895874,0.4705304518664047,0.4508840864440078,310,140.8,54.0,-0.6687701913877809,0.04901318215368391,0.0,0.4,0.6,-0.7222222222222221,0.3333333333333333,-0.2,1.6666666666666665,1.2,-0.2,2.142857142857143,1.2857142857142854,1.75,1.4285714285714284,1.2,1.6666666666666665,2.0
92,B44P0PXVWX,cp,2,Niche,498.8,267.0,0.1734192367597647,0.0064913343875318,0.08,0.56,0.36,425.08251473477407,73.5,1018,0.0785854616895874,0.4705304518664047,0.4508840864440078,63,866.6,861.0,1.0386630123817404,0.06119984993689864,0.2,0.6,0.2,-0.7222222222222221,0.3333333333333333,-0.4,2.333333333333333,1.6,-0.8,2.714285714285714,2.142857142857143,2.5,2.0,2.2,2.333333333333333,2.0
93,C0MO9CFU9G,fair,0,Niche,114.04,46.0,-0.7577265717485202,0.2345723224000926,0.0,0.08,0.92,470.7078313253012,82.5,996,0.0963855421686747,0.4859437751004016,0.4176706827309236,362,227.8,46.0,-0.5160479923212286,0.13656362177426334,0.0,0.2,0.8,-0.22222222222222215,-0.1111111111111111,-0.2,1.6666666666666665,0.4,0.0,1.4285714285714284,0.857142857142857,0.625,0.857142857142857,0.8,0.3333333333333333,1.0
94,C0MO9CFU9G,cp,1,Niche,522.16,380.0,0.1093080787074067,0.0075020465141624,0.12,0.56,0.32,470.7078313253012,82.5,996,0.0963855421686747,0.4859437751004016,0.4176706827309236,135,446.8,592.0,-0.05079123340265551,0.05265898822543058,0.0,0.6,0.4,-0.22222222222222215,-0.1111111111111111,0.0,0.6666666666666666,-0.6000000000000001,0.8,0.8571428571428571,0.2857142857142857,0.25,0.5714285714285714,-1.2,-0.6666666666666666,0.0
95,C0MO9CFU9G,base,2,Niche,606.76,591.0,0.2890374020156775,0.3225133923575579,0.0,1.0,0.0,470.7078313253012,82.5,996,0.0963855421686747,0.4859437751004016,0.4176706827309236,83,1068.8,753.0,1.2706229403295473,0.25012521739233373,0.2,0.8,0.0,-0.22222222222222215,-0.1111111111111111,0.20000000000000007,-0.6666666666666666,-0.2,1.0000000000000002,0.9999999999999999,0.0,0.5,0.5714285714285714,-0.4,-1.0,-0.5
96,BQRVR7N6N0,fair,0,Diverse,523.76,487.0,-0.6495794275058792,0.1116037554751391,0.04,0.52,0.44,1494.6611047180668,433.5,1738,0.2940161104718067,0.5046029919447641,0.2013808975834292,537,863.2,726.0,-0.42247777956139243,0.3076402374245232,0.0,1.0,0.0,-0.1111111111111111,-0.1111111111111111,-0.6000000000000001,1.0,0.2,0.0,2.0,0.857142857142857,1.875,1.1428571428571426,0.8,0.0,2.0
97,BQRVR7N6N0,base,1,Diverse,882.44,831.0,-0.4096052963347488,0.1919829256958616,0.08,0.92,0.0,1494.6611047180668,433.5,1738,0.2940161104718067,0.5046029919447641,0.2013808975834292,310,780.2,768.0,-0.47800876229587397,0.3076402374245232,0.0,1.0,0.0,-0.1111111111111111,-0.1111111111111111,-0.8,1.0,1.0,0.0,1.857142857142857,0.9999999999999998,1.125,0.5714285714285714,1.0,0.0,1.0
98,BQRVR7N6N0,cp,2,Diverse,1025.44,992.0,-0.3139314345150999,0.0089509780314043,0.32,0.56,0.12,1494.6611047180668,433.5,1738,0.2940161104718067,0.5046029919447641,0.2013808975834292,115,1296.8,1462.0,-0.13237857337258319,0.14360869982184288,0.6,0.4,0.0,-0.1111111111111111,-0.1111111111111111,0.2,1.0,0.8,0.6000000000000001,1.5714285714285714,0.857142857142857,1.25,0.9999999999999998,1.0,0.0,1.0
99,GPM2I6EIUZ,base,0,Diverse,844.0,748.0,-0.0523614211549167,0.1712606037953215,0.24,0.76,0.0,890.634909596662,183.5,1438,0.1842837273991655,0.5132127955493742,0.3025034770514603,89,1049.4,1085.0,0.1782605742180455,0.18311017184771688,0.4,0.6,0.0,-1.3888888888888888,-2.2222222222222223,1.6,1.9999999999999998,2.0,0.20000000000000007,1.9999999999999996,1.8571428571428568,1.25,1.4285714285714284,1.2,1.0,2.0
100,GPM2I6EIUZ,cp,1,Diverse,668.72,646.0,-0.2491648454439762,0.0035708597919403,0.2,0.56,0.24,890.634909596662,183.5,1438,0.1842837273991655,0.5132127955493742,0.3025034770514603,83,832.2,748.0,-0.06561039654635273,0.04208553907823862,0.4,0.4,0.2,-1.3888888888888888,-2.2222222222222223,1.0,-0.6666666666666666,2.0,0.2,0.857142857142857,0.2857142857142857,0.75,0.857142857142857,1.2,0.6666666666666666,1.0
101,GPM2I6EIUZ,fair,2,Diverse,85.28,46.0,-0.9042480829337576,0.3373465812034191,0.0,0.08,0.92,890.634909596662,183.5,1438,0.1842837273991655,0.5132127955493742,0.3025034770514603,6228,41.2,43.0,-0.9537408655824438,0.490780104617401,0.0,0.0,1.0,-1.3888888888888888,-2.2222222222222223,-1.0,1.3333333333333333,2.0,-2.0,1.9999999999999996,1.9999999999999996,2.0,1.2857142857142856,2.0,2.0,2.0
